,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
21726,ROOFTOP,"120 Sylvan Ave UNIT 3, Waterbury, CT 06706, USA",ChIJC8LesQ_B54kROzYrMEthOLY,120 SYLVAN AVENUE-UNIT 3,41.5440486,-73.0309192,1,6706,OK,subpremise
21727,ROOFTOP,"11 Byrne Ct UNIT B3, Farmington, CT 06032, USA",ChIJz14Ha9qt54kRvR3ycv-WamE,11 BYRNE COURT UNIT B3,41.7419026,-72.7967095,1,6032,OK,subpremise
21728,ROOFTOP,"3923 Rd 112, Harrington, DE 19952, USA",ChIJg7tAxXFiuIkRLJEloeDULNs,3923 BURRSVILLE ROAD,38.8810781,-75.7247241,1,19952,OK,premise
21729,ROOFTOP,"34791 W Sherwood Dr, Frankford, DE 19945, USA",ChIJTcYveALQuIkRDP--MWm7eeU,34791 WEST SHERWOOD DRIVE,38.533917,-75.146471,1,19945,OK,street_address
21730,ROOFTOP,"14 E Darby Cir, Dover, DE 19904, USA",ChIJk1-vd259x4kR3NeaxgD3zMI,14 E DARBY CIRCLE,39.0936108,-75.5605345,1,19904,OK,premise
21731,ROOFTOP,"536 E 4th St, Boston, MA 02127, USA",ChIJL6QYD4x644kRkssOxhUpGzU,536 EAST FOURTH STREET,42.3348065,-71.0433788,3,2127,OK,street_address
21732,ROOFTOP,"2305 Diamond St, Wilmington, DE 19804, USA",ChIJgQqIouoBx4kRNhVg8mWifaU,2305 DIAMOND STREET,39.7196476,-75.6435501,3,19804,OK,premise
21733,ROOFTOP,"114 Elm Ave, Anna Maria, FL 34216, USA",ChIJf8VJAuEPw4gRXATO970Y9n8,114 ELM AVENUE,27.5273838,-82.7378196,2,34216,OK,premise
21734,,,,,,,,,,
21735,ROOFTOP,"2865 31st Pl NE, Washington, DC 20018, USA",ChIJmdNkInnHt4kRd2edoAGR7i0,2865 31ST PLACE NE,38.9247207,-76.9609175,1,20018,OK,street_address
21736,ROOFTOP,"10310 Cicada Ln, Tallahassee, FL 32305, USA",ChIJ5efh4vRh7IgRzEX3kZMmVAI,10310 CICADA LN,30.3127555,-84.2508248,1,32305,OK,premise
21737,ROOFTOP,"4936 Caraway St, Middleburg, FL 32068, USA",ChIJWzBaol7m5YgR9ubT6lJ9Dkg,4936 CARAWAY STREET,30.0547206,-81.9274576,1,32068,OK,premise
21738,ROOFTOP,"3956 SW 168th Cir, Ocala, FL 34481, USA",ChIJL53TJyZj6IgRv7lOFuZdxUM,3956 SW 168TH CIRCLE,29.1522492,-82.3995696,1,34481,OK,premise
21739,ROOFTOP,"14501 Fodderwing Ln, Fort McCoy, FL 32134, USA",ChIJlUu5uhg55ogRFZ0cUpOjI4Q,14501 NE 190TH LANE,29.426817,-81.9160349,1,32134,OK,street_address
21740,ROOFTOP,"1108 NE 156th Ave, Gainesville, FL 32609, USA",ChIJEWbloNeu6IgR6uOtg41tAFc,1108 NE 156TH AVE,29.799378,-82.311054,1,32609,OK,street_address
21741,ROOFTOP,"54285 Roy Booth Rd, Callahan, FL 32011, USA",ChIJp755GYqj5YgR4X279Awp-Zw,54285 ROY BOOTH ROAD,30.5162901,-81.7797531,1,32011,OK,premise
21742,ROOFTOP,"460 Bradshaw Blvd, Perry, FL 32348, USA",ChIJLaYuz2Sq7ogR0b2fKB_MEUs,460 BRADSHAW BLVD,30.056266,-83.581095,1,32348,OK,premise
21743,ROOFTOP,"412 Shappell Ave, Interlachen, FL 32148, USA",ChIJKdjSSCht5ogRuTp3pdQ4AR8,412 SHAPPELL AVE,29.6791924,-81.8574175,1,32148,OK,premise
21744,ROOFTOP,"156 SW Nantucket Pl, Fort White, FL 32038, USA",ChIJ60BULJrO6IgR-NUwIjyFg8E,156 S.W. NANTUCKETT PLACE,29.8545753,-82.6758317,1,32038,OK,premise
21745,ROOFTOP,"2110 NE 173 St, Starke, FL 32091, USA",ChIJX8vd5wH95YgRQCKp2T0-_rA,2110 NE 173RD ST,29.9662241,-82.0800995,1,32091,OK,premise
21746,ROOFTOP,"1098 Northeast 184th Place, Citra, FL 32113, USA",ChIJnSiu0Cok5ogRzk1j6XTYtQo,1098 NE 184TH PLACE,29.4177597,-82.1255228,1,32113,OK,premise
21747,ROOFTOP,"223 4th Way, Interlachen, FL 32148, USA",ChIJV_OZGHMU5ogR1ZGcHESF-Pg,223 4TH WAY,29.6276768,-81.9302715,1,32148,OK,premise
21748,ROOFTOP,"8908 N W 45th Ct, Lake Butler, FL 32054, USA",ChIJuXKUpGhK74gRnnl-gI25lB4,8908 NW 45TH COURT,30.006167,-82.544692,1,32054,OK,street_address
21749,ROOFTOP,"4662 Russells Pond Ln, Tallahassee, FL 32303, USA",ChIJB9fbzCTx7IgRRrWlsdq_TWU,4662 RUSSELS POND LANE,30.5331139,-84.3681902,1,32303,OK,premise
21750,ROOFTOP,"240 2nd St, Jersey City, NJ 07302, USA",ChIJCwx867JQwokR5Ccfx0whSEg,240 2ND STREET,40.7225801,-74.0433004,3,7302,OK,premise
21751,ROOFTOP,"55016 Bear Run Rd, Callahan, FL 32011, USA",ChIJ6d3GkLKm5YgRieWx-JBwD2I,55016 BEAR RUN RD,30.556398,-81.7769291,1,32011,OK,premise
21752,RANGE_INTERPOLATED,"744 E 60th St, Los Angeles, CA 90001, USA",Eik3NDQgRSA2MHRoIFN0LCBMb3MgQW5nZWxlcywgQ0EgOTAwMDEsIFVTQSIbEhkKFAoSCRkOn8BTyMKAEYCRa3PnE9TuEOgF,744 E 60TH ST,33.985296,-118.2616857,2,90001,OK,street_address
21753,ROOFTOP,"6905 Roadrunner Rd, Youngstown, FL 32466, USA",ChIJ32na8SZ3k4gRVUt16OsS83A,6905 ROADRUNNER ROAD,30.3098316,-85.5335215,1,32466,OK,premise
21754,RANGE_INTERPOLATED,"93 Charles Rushing Rd, Ponce De Leon, FL 32455, USA",EjM5MyBDaGFybGVzIFJ1c2hpbmcgUmQsIFBvbmNlIERlIExlb24sIEZMIDMyNDU1LCBVU0EiGhIYChQKEgnLTnqZAsiTiBGJnNT0EgF28BBd,93 RUSHING RD,30.6611926,-85.9316125,1,32455,OK,street_address
21755,ROOFTOP,"13215 SE 109th Terrace, Ocklawaha, FL 32179, USA",ChIJKQN-niPP54gRNvwSKdTcipY,13215 SE 109TH TERRACE,29.02992,-81.970887,1,32179,OK,street_address
21756,ROOFTOP,"1723 Breezewood St, Jacksonville, FL 32234, USA",ChIJR7Vlqnnv5YgRoP6ZgYv59hc,1723 BREEZEWOOD STREET,30.1081643,-81.9941931,1,32234,OK,premise
21757,ROOFTOP,"505 Annette Ave, Interlachen, FL 32148, USA",ChIJYzeugzYT5ogRZ04Ger2t3tY,505 ANNETTE AVE,29.6586783,-81.8717978,1,32148,OK,premise
21758,ROOFTOP,"1601 Toole Cir, Chipley, FL 32428, USA",ChIJJYKD8CYHk4gRFQLm9m1jgYM,1601 TOOLE CIRCLE,30.713561,-85.564445,1,32428,OK,street_address
21759,ROOFTOP,"232 SW 51st Ave, Interlachen, FL 32148, USA",ChIJP07hIAwU5ogRveDbzWmlFGo,232 SW 51ST AVEVUE,29.628804,-81.9369646,1,32148,OK,premise
21760,ROOFTOP,"852 E Hwy 329, Citra, FL 32113, USA",ChIJJXqmyzIv5ogRkQpHniBW4SU,852 EAST HIGHWAY 329,29.3381659,-82.1276486,1,32113,OK,premise
21761,ROOFTOP,"4651 NE 121 Ave, Williston, FL 32696, USA",ChIJ07rU0lDt6IgR7wBW8PhJIq4,4651 NE 121ST AVENUE,29.4023194,-82.5705047,1,32696,OK,premise
21762,ROOFTOP,"14419 SE 59th Ct, Summerfield, FL 34491, USA",ChIJWcUlchrQ54gR4l_d0FxAKU0,14419 SE 59TH COURT,29.012499,-82.051049,1,34491,OK,street_address
21763,ROOFTOP,"16366 SW 14th Avenue Rd, Ocala, FL 34473, USA",ChIJ3RIqferZ54gRC9u6r5DizjA,16366 SW 14TH AVENUE ROAD,28.9826116,-82.1489461,1,34473,OK,premise
21764,RANGE_INTERPOLATED,"5732 Chapman Ln, Graceville, FL 32440, USA",Eio1NzMyIENoYXBtYW4gTG4sIEdyYWNldmlsbGUsIEZMIDMyNDQwLCBVU0EiGxIZChQKEgl11ngNkPqSiBGUFfhFcEhvNhDkLA,5732 CHAPMAN LANE,30.9853834,-85.4668436,1,32440,OK,street_address
21765,ROOFTOP,"102 Sea Trail, Palm Coast, FL 32164, USA",ChIJoUvI3xLq5ogRCcVFNRISaOg,102 SEA TRAIL,29.4253377,-81.1773552,1,32164,OK,premise
21766,ROOFTOP,"7149 Cumbria Blvd E, Jacksonville, FL 32219, USA",ChIJEyKj7Hm75YgR-OtCn2zbJPA,7149 CUMBRIA BLVD. EAST,30.4110574,-81.7690677,1,32219,OK,premise
21767,ROOFTOP,"6027 Crestridge Rd, Tampa, FL 33634, USA",ChIJQ7myjQHCwogRriNiCkDGBhc,6027 CRESTRIDGE RD,28.0030677,-82.5567798,1,33634,OK,premise
21768,ROOFTOP,"39423 8th Ave, Zephyrhills, FL 33542, USA",ChIJ7ek36phN3YgRPmJ2DS-Q-fU,39423 8TH AVENUE,28.240157,-82.164432,1,33542,OK,street_address
21769,ROOFTOP,"3921 Owens Rd, Auburndale, FL 33823, USA",ChIJk0bXSUEV3YgR6xXgLK0h1Fg,3921 OWENS RD,28.0392858,-81.848455,2,33823,OK,premise
21770,ROOFTOP,"2310 E 112th Ave, Tampa, FL 33612, USA",ChIJk1TaSwfHwogRoxh2Cp4tJZ4,2310 E 112TH AVE,28.0503211,-82.4330431,1,33612,OK,premise
21771,ROOFTOP,"506 Ocean Mist Ct, Ruskin, FL 33570, USA",ChIJL4Gl-HInw4gRc-O2YSUovY0,506 OCEAN MIST COURT,27.6980263,-82.4404701,2,33570,OK,premise
21772,ROOFTOP,"510 Jeanal Pl, Tampa, FL 33612, USA",ChIJf0cyii_HwogRAY77prH-YGU,510 JEANAL PLACE,28.0558327,-82.4645925,1,33612,OK,premise
21773,ROOFTOP,"5585 S Hilltop Rd, Homosassa, FL 34446, USA",ChIJ5_gRimcU6IgRyY3nX8Chh-c,5585 S HILLTOP RD,28.7811574,-82.4968891,1,34446,OK,street_address
21774,ROOFTOP,"3414 N 56th St, Tampa, FL 33619, USA",ChIJJbK0f_TFwogRbgmifPoKJtM,3414 N 56TH ST,27.9752285,-82.3938518,1,33619,OK,premise
21775,ROOFTOP,"13050 Cardinal Ln, Largo, FL 33778, USA",ChIJibvnzET6wogRFO0WQ2QeaOo,13050 CARDINAL LANE,27.8924896,-82.7887658,1,33778,OK,premise
21776,,,,,,,,,,
21777,ROOFTOP,"5328 Lantana St, Zephyrhills, FL 33542, USA",ChIJMRxKbD5N3YgR8iWVryaKB9k,5328 LANTANA ST,28.2352708,-82.1947184,1,33542,OK,premise
21778,ROOFTOP,"3304 Florida Blvd, Bradenton, FL 34207, USA",ChIJxwPhbMgVw4gRACfRa_ZczWM,3304 FLORIDA BLVD,27.4249564,-82.595173,2,34207,OK,premise
21779,ROOFTOP,"10916 Lee St, Tampa, FL 33610, USA",ChIJKfl9b0zJwogRyyzkPsRaHAE,10916 LEE ST,27.9948687,-82.3171878,1,33610,OK,premise
21780,ROOFTOP,"19224 Brewer Rd, Land O Lakes, FL 34638, USA",ChIJhaa83sm8wogR6pxJgaBcr9E,19224 BREWER ROAD,28.2728114,-82.4972186,1,34638,OK,premise
21781,ROOFTOP,"7449 Jessamine Dr, Lakeland, FL 33810, USA",ChIJJwj_02dG3YgRp_4F1nbYW5M,7449 JESSAMINE DR.,28.1389457,-82.0076946,1,33810,OK,premise
21782,ROOFTOP,"8521 N Hamner Ave, Tampa, FL 33604, USA",ChIJgWa40sjGwogRZqMShi7M-cM,8521 N HAMNER AVE,28.0285268,-82.4665812,1,33604,OK,premise
21783,ROOFTOP,"6404 Aberdeen Ave, New Port Richey, FL 34653, USA",ChIJDUK96UGQwogRUUZynC_PAM8,6404 ABERDEEN AVENUE,28.2676004,-82.7089792,1,34653,OK,premise
21784,ROOFTOP,"2617 E Cayuga St, Tampa, FL 33610, USA",ChIJMbV7h9LFwogR8mE2skaE4SI,2617 E CAYUGA STREET,27.9863233,-82.4292524,1,33610,OK,premise
21785,ROOFTOP,"515 S 8th Ave, Bozeman, MT 59715, USA",ChIJ1QJIKatFRVMRG8PoiZArFlk,515 SOUTH 8TH AVENUE,45.6737794,-111.048328,2,59715,OK,premise
21786,ROOFTOP,"625 Stillview Cir, Brandon, FL 33510, USA",ChIJjVHvaiLMwogRJMaWjpuEk8Q,625 STILLVIEW CIR,27.9653739,-82.2948594,1,33510,OK,premise
21787,ROOFTOP,"1630 Cobbler Dr, Lutz, FL 33559, USA",ChIJlR9j6PW5wogR7QNdDiis9OY,1630 COBBLER DR,28.1809961,-82.4055834,1,33559,OK,premise
21788,ROOFTOP,"304 Polk City Rd, Auburndale, FL 33823, USA",ChIJm1XdfHpr3YgRt-SCI_avjRA,304 POLK CITY ROAD,28.0917175,-81.7890294,2,33823,OK,premise
21789,ROOFTOP,"26795 Hickory Loop, Lutz, FL 33559, USA",ChIJl22N64mwwogR55Z7z_lUCws,26795 HICKORY LOOP,28.2258003,-82.3733485,1,33559,OK,premise
21790,,,,,,,,,,
21791,ROOFTOP,"1257 Merrimack Dr, Davenport, FL 33837, USA",ChIJLfyDprN23YgR80xitYHujAI,1257 MERRIMACK DRIVE,28.1507016,-81.6004657,1,33837,OK,premise
21792,ROOFTOP,"3341 S Combee Rd, Lakeland, FL 33803, USA",ChIJw7aytFc-3YgRQPcmUMuUhtY,3341 SOUTH COMBEE ROAD,28.0055376,-81.9081735,1,33803,OK,premise
21793,ROOFTOP,"30401 Grymes Dr, Wesley Chapel, FL 33545, USA",ChIJFyM_W-OxwogROWI4fvkG9wg,30401 GRYMES DRIVE,28.2649908,-82.3135411,1,33545,OK,premise
21794,ROOFTOP,"11050 Lisbon St, New Port Richey, FL 34654, USA",ChIJPS53dbGZwogRqHsrQ4MjN8g,11050 LISBON STREET,28.3185028,-82.6117262,1,34654,OK,premise
21795,ROOFTOP,"6710 N 78th St, Tampa, FL 33610, USA",ChIJEc9u_LjIwogRHXzgzY0p8ng,6710 N 78TH STREET,28.0091447,-82.3693759,1,33610,OK,premise
21796,,,,,,,,,,
21797,ROOFTOP,"2032 Woodward Ave, Dunedin, FL 34698, USA",ChIJAcH8ecrzwogRCcrYtdcfthg,2032 WOODWARD AVE,28.0393384,-82.7812122,3,34698,OK,premise
21798,ROOFTOP,"4608 E Serena Dr, Tampa, FL 33617, USA",ChIJ9dHKu8rHwogRttsCMO_ueF4,4608 E. SERENA DR.,28.0438309,-82.40931,1,33617,OK,premise
21799,ROOFTOP,"2002 Chelam Way, Brandon, FL 33511, USA",ChIJFxLIORnOwogRiBms4LdRBeo,2002 CHELAM WAY,27.904882,-82.3196047,1,33511,OK,premise
21800,ROOFTOP,"11011 Marian Ln, Riverview, FL 33578, USA",ChIJyxG_vZTRwogRfjrPEgXwjrQ,11011 MARIAN LANE,27.8735598,-82.3189793,1,33578,OK,premise
21801,ROOFTOP,"18508 Sugarberry Ln, Spring Hill, FL 34610, USA",ChIJj3WaPkqgwogRKJDLVZPZ130,18508 SUGARBERRY LANE,28.4267143,-82.5386425,1,34610,OK,premise
21802,ROOFTOP,"172 Coquina Bay Drive, St. Petersburg, FL 33705, USA",ChIJeQnsj-PhwogRXp6Vnrnl8OE,172 COQUINA BAY DR,27.734073,-82.634101,1,33705,OK,street_address
21803,ROOFTOP,"3634 Warbler Dr, New Port Richey, FL 34652, USA",ChIJ2YJ_6O2RwogRazrFOo_fDJo,3634 WARBLER DR,28.2121923,-82.7178326,1,34652,OK,premise
21804,ROOFTOP,"15653 Leatherleaf Ln, Land O Lakes, FL 34638, USA",ChIJP2EYe5uiwogRgHn2x6A1HnI,15653 LEATHERLEAF LN.,28.3161532,-82.55597,1,34638,OK,premise
21805,ROOFTOP,"140 Via Del Sol Dr, Davenport, FL 33896, USA",ChIJfy3qd_N63YgRbRM8F92ckLE,140 VIA DEL SOL DRIVE,28.2574638,-81.6535494,1,33896,OK,premise
21806,ROOFTOP,"2201 Namiot Cir, North Port, FL 34288, USA",ChIJ-9YsVx2s3IgR99YBE8kIGbU,2201 NAMIOT CIRCLE,27.0596171,-82.1281588,1,34288,OK,premise
21807,ROOFTOP,"7131 N 50th St, Tampa, FL 33617, USA",ChIJVSk4rhfGwogRC8dojuLK9Ak,7131 N. 50TH ST.,28.0169379,-82.4016766,2,33617,OK,premise
21808,ROOFTOP,"7006 Hammock Trace Dr, Melbourne, FL 32940, USA",ChIJ26uHsSME3ogRKM_tzRDeaVg,7006 HAMMOCK TRACE DRIVE,28.236964,-80.7139702,1,32940,OK,premise
21809,ROOFTOP,"3811 Anna Dr, Apopka, FL 32703, USA",ChIJbcNp1Ll254gRbetaY-070DA,3811 ANNA DR,28.6617331,-81.4391541,1,32703,OK,premise
21810,,,,,,,,,,
21811,ROOFTOP,"3327 Celena Cir, St Cloud, FL 34769, USA",ChIJxXDFt7qP3YgR4prrv_Fj-gU,3327 CELENA CIRCLE,28.244055,-81.308255,1,34769,OK,street_address
21812,ROOFTOP,"875 Temple Ave, Orange City, FL 32763, USA",ChIJW-QViZsa54gRSKpFxikRwok,875 TEMPLE AVE,28.9570747,-81.3106071,1,32763,OK,premise
21813,ROOFTOP,"9827 8th Ave, Orlando, FL 32824, USA",ChIJ_ZXy2j9954gR9UcrPzJyvqE,9827 8TH AVE,28.4240428,-81.3613602,2,32824,OK,premise
21814,ROOFTOP,"1831 30th St, Orlando, FL 32805, USA",ChIJc7kifJN754gREbQKvd2Gdxc,1831 30TH ST.,28.511328,-81.4035357,2,32805,OK,premise
21815,ROOFTOP,"1430 Duroc Dr, Lake Helen, FL 32744, USA",ChIJmfueek4Y54gRTyKbZWOhVkA,1430 DUROC DRIVE,28.976427,-81.201716,1,32744,OK,street_address
21816,ROOFTOP,"9504 9th Ave, Orlando, FL 32824, USA",ChIJFaMF7z1954gRmo3O3egOJ1s,9504 9TH AVENUE,28.4286393,-81.3610165,2,32824,OK,premise
21817,ROOFTOP,"1030 Martin Blvd, Orlando, FL 32825, USA",ChIJvdU_x-Zl54gRiPUaCd-Tv8o,1030 MARTIN BLVD,28.5586414,-81.2583578,2,32825,OK,premise
21818,ROOFTOP,"150 Barberry Dr, Oak Hill, FL 32759, USA",ChIJi3ceRl4y54gR88TD-GAndzM,150 BARBERRY,28.8961476,-80.8578655,2,32759,OK,premise
21819,,,,,,,,,,
21820,ROOFTOP,"6601 Gamble Dr, Orlando, FL 32818, USA",ChIJB1tbIMt554gRaBH9dK9w2Bo,6601 GAMBLE DRIVE,28.57096,-81.470659,1,32818,OK,premise
21821,ROOFTOP,"2655 Clear Cove Ln, Orlando, FL 32805, USA",ChIJIV5oKZV754gR8oCZ0Yac4dY,2655 CLEAR COVE LANE,28.5148929,-81.4055108,1,32805,OK,premise
21822,ROOFTOP,"3341 Ondich Rd, Apopka, FL 32712, USA",ChIJL-pYEHqf54gRsKnQXN6H-sk,3341 ONDICH ROAD,28.7716401,-81.5659303,1,32712,OK,premise
21823,ROOFTOP,"417 Stimson St, Orlando, FL 32839, USA",ChIJiTderXh754gRVEoI5bt0XdA,417 STIMSON STREET,28.4987719,-81.3832669,1,32839,OK,premise
21824,ROOFTOP,"900 NW 96th Ave, Plantation, FL 33324, USA",ChIJCZomcX8I2YgRZQMo1ofBHQU,900 NW 96TH AVE,26.1339916,-80.2776254,1,33324,OK,premise
21825,ROOFTOP,"15032 SW 55th Terrace, Miami, FL 33185, USA",ChIJd-BUBRLA2YgRZ4Wx8jeKTow,15032 SW 55 TERRACE,25.7140903,-80.4375416,1,33185,OK,premise
21826,ROOFTOP,"4850 NW 95th Ave UNIT B, Sunrise, FL 33351, USA",EjBVTklUIEIsIDQ4NTAgTlcgOTV0aCBBdmUsIFN1bnJpc2UsIEZMIDMzMzUxLCBVU0EiIhogChYKFAoSCXfu-FFVD9mIEWtZEUMWW15IEgZVTklUIEI,"4850 NW 95TH AVENUE, UNIT B",26.184494,-80.2774,1,33351,OK,subpremise
21827,ROOFTOP,"5770 NW 200th St, Hialeah, FL 33015, USA",ChIJ5VADrJ-l2YgR-phdanCvuGg,5770 NW 200 STREET,25.9539442,-80.2965687,1,33015,OK,premise
21828,ROOFTOP,"3308 El Vedado Ct W, West Palm Beach, FL 33405, USA",ChIJ54ECsqzX2IgRwoWmdNlsrPg,3308 EL VEDADO CT W,26.6826624,-80.0598007,1,33405,OK,premise
21829,ROOFTOP,"4970 NW 180th Terrace, Miami Gardens, FL 33055, USA",ChIJbd08lGSl2YgR_3rR4mMdXU8,4970 NW 180TH TERR,25.9370883,-80.2834166,1,33055,OK,premise
21830,ROOFTOP,"2070 Spear St, Port Charlotte, FL 33948, USA",ChIJIf27OU2q3IgREr6f716D_3s,2070 SPEAR STREET,27.0014035,-82.1588913,1,33948,OK,premise
21831,ROOFTOP,"7017 NW 63rd St, Tamarac, FL 33321, USA",ChIJFaUs7sYF2YgR0vZQscp9NXc,7017 NW 63RD STREET,26.2016158,-80.2467905,2,33321,OK,premise
21832,ROOFTOP,"20 W Rubber Tree Dr, Lake Worth, FL 33467, USA",ChIJcUJ3Q2cm2YgRE5BVcsaMaPE,20 WEST RUBBERTREE DRIVE,26.6040966,-80.166101,1,33467,OK,premise
21833,ROOFTOP,"5931 NW 47th Terrace, Coconut Creek, FL 33073, USA",ChIJU44B9mIb2YgRxzKvbiKBWYM,5931 NW 47TH TERRACE,26.3038132,-80.1892719,1,33073,OK,premise
21834,ROOFTOP,"13249 SW 50th St, Miramar, FL 33027, USA",ChIJc2Zew1Kk2YgRxYWW2RSVF8U,13249 SW 50TH STREET,25.9627097,-80.3223769,1,33027,OK,premise
21835,,,,,,,,,,
21836,ROOFTOP,"520 S 26th Ave, Hollywood, FL 33020, USA",ChIJgyyHq5ar2YgRCc6JZ7PpmLU,520 S 26TH AVENUE,26.0066595,-80.1592771,1,33020,OK,premise
21837,RANGE_INTERPOLATED,"740 NW 67th Ave, Miami Springs, FL 33166, USA",Ei03NDAgTlcgNjd0aCBBdmUsIE1pYW1pIFNwcmluZ3MsIEZMIDMzMTY2LCBVU0EiGxIZChQKEgnHFIFiJLrZiBFV5Ce_U_UjWhDkBQ,740 NW 67TH AVE,25.820156,-80.305448,1,33166,OK,street_address
21838,RANGE_INTERPOLATED,"8501 NW 24th Ave, Miami, FL 33147, USA",EiY4NTAxIE5XIDI0dGggQXZlLCBNaWFtaSwgRkwgMzMxNDcsIFVTQSIbEhkKFAoSCfH_ccv4sNmIEaWGonSDmmr2ELVC,8501 NW 24 AVE,25.8516919,-80.237827,2,33147,OK,street_address
21839,ROOFTOP,"5629 Norman Ct, Atlanta, GA 30349, USA",ChIJv7LOJkvj9IgRZuPcUubRxo8,5629 NORMAN COURT,33.6016817,-84.4392463,1,30349,OK,premise
21840,ROOFTOP,"1190 Lightfoot Dr, Canton, GA 30115, USA",ChIJCb8mvG5l9YgRx1w6ChHrBnI,1190 LIGHTFOOT DRIVE,34.2220722,-84.4656049,1,30115,OK,premise
21841,ROOFTOP,"311 Bay Creek Rd, Loganville, GA 30052, USA",ChIJ5yeHqjTG9YgRDLsckoQD-J0,311 BAY CREEK ROAD,33.840584,-83.8895608,2,30052,OK,premise
21842,ROOFTOP,"135 Shamrock Dr, Ringgold, GA 30736, USA",ChIJ5TEDc7BvYIgR_OkQ3p9mRKs,135 SHAMROCK DRIVE,34.9082122,-85.1361261,2,30736,OK,premise
21843,ROOFTOP,"230 Huntington Dr, McDonough, GA 30253, USA",ChIJjccAf2Za9IgRQncOXTamoCo,230 HUNTINGTON DRIVE,33.4629529,-84.1515722,2,30253,OK,premise
21844,ROOFTOP,"126 Shadow Ct, Gray, GA 31032, USA",ChIJL5uQZVKq9ogRTckXqbO0SH0,126 SHADOW COURT,32.9680448,-83.552924,1,31032,OK,premise
21845,GEOMETRIC_CENTER,"Mulkey Rd, Georgia, USA",ChIJlYfMnlU99YgRZ8ae6-O7mDQ,383 MULKEY ROAD,33.8603818,-84.6074181,3,,OK,route
21846,ROOFTOP,"2731 Wynford Ave S W, Marietta, GA 30064, USA",ChIJJYULbrE99YgRP4YHxkALVpM,2731 WYNFORD AVENUE SW,33.9179852,-84.6416792,1,30064,OK,premise
21847,ROOFTOP,"6164 Great Oaks Dr, Lithonia, GA 30058, USA",ChIJi9ddMcyt9YgRhyiDTcvTeOA,6164 GREAT OAKS DRIVE,33.7326397,-84.1391644,2,30058,OK,premise
21848,ROOFTOP,"101 Pinehill Dr, Woodstock, GA 30188, USA",ChIJlaVjVvRr9YgRT6xqGOECk24,101 PINEHILL DRIVE,34.1011366,-84.5251884,1,30188,OK,premise
21849,ROOFTOP,"5565 Buffington Rd, Atlanta, GA 30349, USA",ChIJ4xBa35Tj9IgR2Oacgk0i0kw,5565 BUFFINGTON RD,33.6046327,-84.5002396,1,30349,OK,premise
21850,ROOFTOP,"1278 Arthur Nubern Jr Rd, Brooklet, GA 30415, USA",ChIJWfgOAqJa-ogRIA1EYgCIfPA,1278 ARTHUR NUBURN JR ROAD,32.2420027,-81.696652,1,30415,OK,premise
21851,ROOFTOP,"5055 Hartford Pl, Flowery Branch, GA 30542, USA",ChIJfXEo_Qju9YgR_m3qLDmmNWM,5055 HARTFORD PLACE,34.163199,-83.844027,1,30542,OK,street_address
21852,ROOFTOP,"123 Magazine St, Dallas, GA 30157, USA",ChIJI-vN-pwx9YgR8JWca_IJsnk,123 MAGAZINE STREET,33.908588,-84.8443918,3,30157,OK,premise
21853,ROOFTOP,"267 Glenn Wade Dr, Rossville, GA 30741, USA",ChIJ4QroyxFdYIgRqj63t4keuDQ,267 GLENN WADE DRIVE,34.9800493,-85.3004134,1,30741,OK,street_address
21854,ROOFTOP,"3010 Libby Dr, Augusta, GA 30906, USA",ChIJk9Spg6vR-YgRB-lY0nnPKU4,3010 LIBBY DR,33.4123917,-82.0793337,1,30906,OK,premise
21855,RANGE_INTERPOLATED,"4941 Windsor Downs Dr, Decatur, GA 30035, USA",Ei00OTQxIFdpbmRzb3IgRG93bnMgRHIsIERlY2F0dXIsIEdBIDMwMDM1LCBVU0EiGxIZChQKEgmtyQxeiKv1iBFlR4owJTYT4hDNJg,4941 WINDSOR DOWNS,33.7171329,-84.1874921,2,30035,OK,street_address
21856,ROOFTOP,"138 Worthwood Rd, Albany, GA 31705, USA",ChIJhYokHweL7YgRK5bMfivWR2w,138 WORTHWOOD ROAD,31.4338471,-83.9720538,1,31705,OK,street_address
21857,ROOFTOP,"715 Parker Pl, Atlanta, GA 30349, USA",ChIJjUNyM-rf9IgR0y9H5L5NkgE,715 PARKER PLACE,33.660092,-84.622662,1,30349,OK,street_address
21858,ROOFTOP,"1961 Ronnie Walker Rd, Nicholls, GA 31554, USA",ChIJvwTXYwTY74gRItCvkwX0acc,1961 RONNIE WALKER ROAD,31.413788,-82.7283498,1,31554,OK,premise
21859,ROOFTOP,"2508 GA-26, Buena Vista, GA 31803, USA",ChIJ6VVrx9wc84gRRLAS5vtp8h0,2508 GA HWY 26 E,32.290331,-84.4554145,1,31803,OK,street_address
21860,ROOFTOP,"1369 Panola Rd, Stone Mountain, GA 30088, USA",ChIJc8U0laGu9YgRPPzycw-FqKs,1369 PANOLA ROAD,33.7525064,-84.1659761,1,30088,OK,premise
21861,ROOFTOP,"204 Captains Quarters, Woodstock, GA 30189, USA",ChIJBQSKRe5p9YgRxtilVOl9QoU,204 CAPTAINS QUARTERS,34.1363116,-84.59228,1,30189,OK,premise
21862,ROOFTOP,"100 Plainview Dr, Lafayette, LA 70508, USA",ChIJ5y9ysnCdJIYRdNBg4HDLUPg,100 PLAINVIEW DRIVE,30.1557366,-92.02223,2,70508,OK,premise
